"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Trigger the predownload_models fixture to download all required models.

    This test runs before any other tests in the session due to pytest.mark.order(""first"").
    By downloading models upfront, we ensure that model download time is not counted
    against individual test timeouts. This prevents tests from failing due to slow
    network downloads rather than actual test failures.

    The actual download logic is handled by the predownload_models session-scoped fixture
    defined in conftest.py.

    The parametrization ensures this test is selected by any CI marker expression
    that matches framework-specific E2E tests (e.g., ""vllm and e2e and gpu_1"").
    ","0","test_predownload_models[predownload_models_trtllm_gpu1]","tests","2026-04-06","passed","2026-04-06","","test_predownload_models","",""
"Test that MODEL_EXPRESS_URL env var is used as fallback.","3","test_model_express_url_from_env_var[mx-source]","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","","test_vllm_unit","",""
"Test that --model-express-url takes precedence over MODEL_EXPRESS_URL.","4","test_model_express_url_cli_overrides_env[mx-source]","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","","test_vllm_unit","",""
"Regression: final chunk contains reasoning end + tool call + finish.

    When </think>, <tool_call>... </tool_call>, and finish_reason=stop arrive
    in one CompletionOutput, the tool call must still be emitted.
    ","0","test_stream_interval_20_reasoning_and_tool_finish_same_chunk","tests.frontend","2026-04-06","passed","2026-04-06","","test_prepost","",""
"Test dynamo serve deployments with vLLM-Omni configurations.","120864","test_omni_serve_deployment[omni_t2v]","tests.serve","2026-04-06","passed","2026-04-06","","test_vllm_omni","",""
"When no interpolation data is needed, an agg pick is kept as-is.","2","test_no_profile_data_needed_agg_pick_preserved","components.src.dynamo.profiler.tests.unit","2026-04-06","passed","2026-04-06","TestRunDefaultSimForceDisagg","test_helpers_rapid","",""
"","0","test_wake_up_remaps_weights_and_reallocates_kv_cache","tests.gms.integration","2026-04-06","passed","2026-04-06","","test_gms_vllm_worker","",""
"","1","test_no_prompt_tokens","components.src.dynamo.vllm.tests.omni","2026-04-06","passed","2026-04-06","TestBuildCompletionUsage","test_output_formatter","",""
"Test that generate() defaults to url response format.","2","test_default_response_format_is_url","components.src.dynamo.trtllm.tests","2026-04-06","passed","2026-04-06","TestVideoHandlerResponseFormats","test_trtllm_video_diffusion","",""
"Test VideoData with base64 only.","0","test_b64_only","components.src.dynamo.trtllm.tests","2026-04-06","passed","2026-04-06","TestVideoData","test_trtllm_video_diffusion","",""
"Test decoding embeddings of various sizes.","1","test_various_embedding_sizes[1024]","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","TestEmbeddingsDataFormats","test_vllm_prompt_embeds","",""
"Test _get_graph_deployment_from_name method","0","test_get_graph_deployment_from_name","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","","test_kube","",""
"Verify BlockRemoved has expected fields in expected order.","1","test_block_removed_fields","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","TestVllmKvEventsApi","test_vllm_kv_events_api","",""
"
    Test dynamo deployments with different configurations.
    ","0","test_deployment[disaggregated_same_gpu-2]","tests.serve","2026-04-06","skipped","2026-04-06","","test_trtllm","",""
"","1","test_prefill[True]","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","TestCreate","test_vllm_worker_factory","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","123957","test_serve_deployment[multi_node_tp_headless]","tests.serve","2026-04-06","passed","2026-04-06","","test_vllm","",""
"Test that invalid --endpoint format raises ValueError.","4","test_endpoint_invalid_format_raises","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","","test_vllm_unit","",""
"Test that height exceeding max_height raises ValueError.","0","test_parse_size_exceeds_max_height","components.src.dynamo.trtllm.tests","2026-04-06","passed","2026-04-06","TestVideHandlerParseSize","test_trtllm_video_diffusion","",""
"Choice list with all None items should not produce a regex.","0","test_choice_all_none_items_no_regex","components.src.dynamo.trtllm.tests","2026-04-06","passed","2026-04-06","TestGuidedDecodingFromToolChoice","test_trtllm_handler_base","",""
"","2","test_raises_for_image_url[top_level_messages]","components.src.dynamo.trtllm.tests","2026-04-06","passed","2026-04-06","TestMultimodalGuard","test_trtllm_handler_base","",""
"In log1p mode, values stored in buffer are log1p-transformed,
        and get_last_value() returns the original scale.","0","test_log1p_mode_transforms_data_correctly","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","TestProphetPredictorTimestamp","test_load_predictors","",""
"boundary_ratio outside (0, 1] must be rejected.","1","test_omni_config_invalid_boundary_ratio[2.0]","components.src.dynamo.vllm.tests.omni","2026-04-06","passed","2026-04-06","","test_omni_args","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","112438","test_serve_deployment[aggregated_lmcache]","tests.serve","2026-04-06","passed","2026-04-06","","test_vllm","",""
"Test SGLang deployment scenarios using common helpers","76097","test_sglang_deployment[aggregated-2]","tests.serve","2026-04-06","passed","2026-04-06","","test_sglang","",""
"Test that get_gpu_count works with integer GPU values","1","test_service_get_gpu_count_integer_value","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","","test_kubernetes_connector","",""
"","0","test_prefill_health_check_payload_is_disagg_compatible_alias","components.src.dynamo.sglang.tests","2026-04-06","passed","2026-04-06","","test_sglang_unit","",""
"hardware.gpuSku is required.","0","test_missing_gpu_sku_raises","components.src.dynamo.profiler.tests.unit","2026-04-06","passed","2026-04-06","TestValidDgdrSpec","test_helpers_profile_sla","",""
"","85445","test_sglang_kv_router_basic[tcp]","tests.router","2026-04-06","passed","2026-04-06","","test_router_e2e_with_sglang","",""
"run_profile skips run_interpolation when chosen_exp='agg'.","7","test_run_profile_skips_interpolation_when_agg","components.src.dynamo.profiler.tests.unit","2026-04-06","passed","2026-04-06","TestRunProfileSkipsInterpolationForAggConfig","test_helpers_profile_sla","",""
"","1","test_voice_design_requires_instructions","components.src.dynamo.vllm.tests.omni","2026-04-06","passed","2026-04-06","TestValidateTtsRequest","test_audio_handler","",""
"Verify KVCacheEvent uses array_like=True serialization.

        Our Rust deserializers expect msgpack arrays, not objects.
        If this changes, deserialization will break.
        ","0","test_kv_cache_event_uses_array_like","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","TestVllmKvEventsApi","test_vllm_kv_events_api","",""
"
    Test LoRA inference with aggregated vLLM deployment using KV router.

    This test:
    1. Uses MinIO fixture to provide S3-compatible storage with uploaded LoRA
    2. Starts multiple vLLM workers with LoRA support and KV router
    3. Loads the LoRA adapter on both workers via system API
    4. Runs inference with the LoRA model, verifying KV cache routing
    ","57313","test_lora_aggregated_router[2]","tests.serve","2026-04-06","passed","2026-04-06","","test_vllm","",""
"","0","test_agg_worker[None]","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","TestResolveDisaggregationModeFromLegacyMultimodalFlags","test_backend_args","",""
"Test that environment variables in paths are expanded by Python code.","362","test_custom_jinja_template_env_var_expansion","components.src.dynamo.sglang.tests","2026-04-06","passed","2026-04-06","","test_sglang_unit","",""
"
    Regression: vLLM sets up a StreamHandler at import time. configure_vllm_logging()
    must replace it with a new StreamHandler using VllmColorFormatter so logs
    bypass the Rust bridge and respect VLLM_LOGGING_LEVEL independently.
    ","30","test_dictconfig_replaces_vllm_stream_handler","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","","test_vllm_logging","",""
"
    Test dynamo serve deployments with different graph configurations.
    ","61562","test_serve_deployment[multimodal_disagg_qwen]","tests.serve","2026-04-06","passed","2026-04-06","","test_vllm","",""
"Cache path: List[Tensor] passed as embeddings.","8","test_embeddings_passed_to_generate_locally","components.src.dynamo.trtllm.tests.request_handlers","2026-04-06","passed","2026-04-06","TestAggregatedHandlerGenerate","test_trtllm_aggregated_handler","",""
"Test dynamo serve deployments with vLLM-Omni configurations.","168634","test_omni_serve_deployment[omni_audio]","tests.serve","2026-04-06","passed","2026-04-06","","test_vllm_omni","",""
"Single->double->triple identical image requests follow prefix-overlap semantics.","5448","test_vllm_mm_overlap_staircase_single_to_double_to_triple_identical_image","tests.mm_router","2026-04-06","passed","2026-04-06","","test_vllm_mm_router_e2e","",""
"extraPodSpec.tolerations from overrides are merged into existing services.

    Regression test for TC-5.2a: interpolation DGDs were deployed without
    tolerations because apply_dgd_overrides was called after run_interpolation.
    This test verifies the merge logic itself is correct.
    ","0","test_apply_dgd_overrides_extrapodspec_tolerations","components.src.dynamo.profiler.tests.unit","2026-04-06","passed","2026-04-06","","test_profiler_protocol","",""
"Test GlobalPlannerConnector model name and predicted load tracking","0","test_connector_model_name_and_predicted_load","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","","test_remote_planner","",""
"Test that without any filters, all metrics are returned.","0","test_no_filtering_all_frameworks","components.src.dynamo.trtllm.tests","2026-04-06","passed","2026-04-06","TestGetPrometheusExpfmt","test_trtllm_prometheus_utils","",""
"Test _generate_images handles bytes directly.","1","test_generate_images_with_bytes","components.src.dynamo.sglang.tests","2026-04-06","passed","2026-04-06","TestImageDiffusionWorkerHandler","test_sglang_image_diffusion_handler","",""
"","0","test_decode_worker[DisaggregationMode.PREFILL]","components.src.dynamo.vllm.tests","2026-04-06","passed","2026-04-06","TestResolveDisaggregationModeFromLegacyMultimodalFlags","test_backend_args","",""
"","0","test_empty_returns_error","components.src.dynamo.vllm.tests.omni","2026-04-06","passed","2026-04-06","TestAudioFormatterFormat","test_output_formatter","",""
"Test stable case falling back to readyReplicas when availableReplicas is not present","1","test_get_service_replica_status_stable_with_ready_replicas_fallback","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","","test_kube","",""
"","0","test_correction_factor_disabled_when_load_enabled","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","TestCorrectionFactorAutoDisable","test_load_based_scaling","",""
"","1","test_invalid_language_rejected_when_languages_loaded","components.src.dynamo.vllm.tests.omni","2026-04-06","passed","2026-04-06","TestValidateTtsRequest","test_audio_handler","",""
"Test that update_service_replicas propagates non-404 errors","1","test_update_service_replicas_propagates_other_errors","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","","test_kube","",""
"Mocker-only (no planner): generate_mocker_config is called,
        add_planner_to_config is not, profile data is still attached.","1","test_mocker_only_no_planner_returns_mocker_config","components.src.dynamo.profiler.tests.unit","2026-04-06","passed","2026-04-06","TestAssembleFinalConfig","test_helpers_profile_sla","",""
"Buffer never exceeds prophet_window_size entries.","1","test_window_size_limits_buffer","components.src.dynamo.planner.tests.unit","2026-04-06","passed","2026-04-06","TestProphetPredictorTimestamp","test_load_predictors","",""
